 22 2018-02-09 08:58:44.113014    10.10.1.1 -> 10.10.2.1    TCP 10322→1373 [ACK] Seq=1 Ack=1 Win=9898 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 23 2018-02-09 08:58:44.115041    10.10.1.1 -> 10.10.2.1    TCP 2671→8080 [ACK] Seq=1 Ack=1 Win=8760 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 24 2018-02-09 08:58:44.115129    10.10.2.1 -> 10.10.1.1    TCP 8080→2671 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 25 2018-02-09 08:58:44.116918    10.10.1.1 -> 10.10.2.1    TCP 51254→80 [ACK] Seq=1 Ack=1 Win=32120 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 26 2018-02-09 08:58:44.117008    10.10.2.1 -> 10.10.1.1    TCP 80→51254 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 27 2018-02-09 08:58:44.118798    10.10.1.1 -> 10.10.2.1    TCP [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 28 2018-02-09 08:58:44.120694    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 2082→1214 [ACK] Seq=1 Ack=1 Win=17188 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 29 2018-02-09 08:58:44.122471    10.10.1.1 -> 10.10.2.1    TCP 47302→80 [ACK] Seq=1394080085 Ack=3266262189 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 30 2018-02-09 08:58:44.124106    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 10646→1469 [PSH, ACK] Seq=1 Ack=1 Win=9660 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 31 2018-02-09 08:58:44.125756    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 10646→1469 [ACK] Seq=4294965917 Ack=1 Win=9660 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 32 2018-02-09 08:58:44.127639    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 10646→1469 [ACK] Seq=4294964826 Ack=1 Win=9660 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 33 2018-02-09 08:58:44.129352    10.10.1.1 -> 10.10.2.1    TCP 1755→35451 [ACK] Seq=1 Ack=1 Win=16224 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 34 2018-02-09 08:58:44.131116    10.10.1.1 -> 10.10.2.1    TCP 48435→2612 [ACK] Seq=2065075984 Ack=2080017247 Win=63712[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 35 2018-02-09 08:58:44.133090    10.10.1.1 -> 10.10.2.1    TCP 51253→80 [ACK] Seq=1 Ack=1 Win=32120 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 36 2018-02-09 08:58:44.133174    10.10.2.1 -> 10.10.1.1    TCP 80→51253 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 37 2018-02-09 08:58:44.134654    10.10.1.1 -> 10.10.2.1    TCP 1059→80 [ACK] Seq=1 Ack=1 Win=8484 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 38 2018-02-09 08:58:44.134740    10.10.2.1 -> 10.10.1.1    TCP 80→1059 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 39 2018-02-09 08:58:44.136454    10.10.1.1 -> 10.10.2.1    TCP 80→21850 [SYN, ACK] Seq=2217835905 Ack=2303324095 Win=17520 MSS=1460 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 40 2018-02-09 08:58:44.138115    10.10.1.1 -> 10.10.2.1    TCP 60024→80 [FIN, ACK] Seq=3085108199 Ack=4093544958 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 41 2018-02-09 08:58:44.140081    10.10.1.1 -> 10.10.2.1    TCP 48901→80 [ACK] Seq=1 Ack=1 Win=46720 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 42 2018-02-09 08:58:44.140172    10.10.2.1 -> 10.10.1.1    TCP 80→48901 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 43 2018-02-09 08:58:44.142275    10.10.1.1 -> 10.10.2.1    TCP [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 44 2018-02-09 08:58:44.144408    10.10.1.1 -> 10.10.2.1    UDP Source port: 28800  Destination port: 28800 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 45 2018-02-09 08:58:44.144504    10.10.2.1 -> 10.10.1.1    ICMP Destination unreachable (Port unreachable) 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 46 2018-02-09 08:58:44.146577    10.10.1.1 -> 10.10.2.1    TCP 80→21031 [SYN, ACK] Seq=121525391 Ack=4903925 Win=16384 MSS=1460 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 47 2018-02-09 08:58:44.148835    10.10.1.1 -> 10.10.2.1    TCP 43980→25 [RST] Seq=1 Win=0 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 48 2018-02-09 08:58:44.151056    10.10.1.1 -> 10.10.2.1    TCP [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 49 2018-02-09 08:58:44.152880    10.10.1.1 -> 10.10.2.1    TCP 40875→1214 [PSH, ACK] Seq=1 Ack=1 Win=16968 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 50 2018-02-09 08:58:44.155133    10.10.1.1 -> 10.10.2.1    TCP [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 51 2018-02-09 08:58:44.156653    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 8478→63476 [PSH, ACK] Seq=1 Ack=1 Win=8760 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 52 2018-02-09 08:58:44.158466    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 80→46181 [PSH, ACK] Seq=1 Ack=1 Win=31504 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 53 2018-02-09 08:58:44.160444    10.10.1.1 -> 10.10.2.1    TCP 9941→80 [ACK] Seq=2199015092 Ack=2621007282 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 54 2018-02-09 08:58:44.162574    10.10.1.1 -> 10.10.2.1    TCP 80→3016 [ACK] Seq=1 Ack=1 Win=8760 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 55 2018-02-09 08:58:44.164558    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 80→2194 [FIN, ACK] Seq=1 Ack=1 Win=16616 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 56 2018-02-09 08:58:44.164646    10.10.2.1 -> 10.10.1.1    TCP 2194→80 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 57 2018-02-09 08:58:44.166645    10.10.1.1 -> 10.10.2.1    TCP 47091→80 [ACK] Seq=2992269940 Ack=4290529155 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 58 2018-02-09 08:58:44.168236    10.10.1.1 -> 10.10.2.1    TCP 80→49365 [PSH, ACK] Seq=3931780319 Ack=3608251601 Win=17135[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 59 2018-02-09 08:58:44.170738    10.10.1.1 -> 10.10.2.1    TCP [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 60 2018-02-09 08:58:44.173156    10.10.1.1 -> 10.10.2.1    TCP 1053→49540 [ACK] Seq=1 Ack=1 Win=8760 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 61 2018-02-09 08:58:44.175891    10.10.1.1 -> 10.10.2.1    TCP [TCP Dup ACK 23#1] 2671→8080 [ACK] Seq=1 Ack=1 Win=8760 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 62 2018-02-09 08:58:44.175979    10.10.2.1 -> 10.10.1.1    TCP 8080→2671 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 63 2018-02-09 08:58:44.178103    10.10.1.1 -> 10.10.2.1    TCP 12797→80 [FIN, ACK] Seq=252259445 Ack=3656396957 Win=33304[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 64 2018-02-09 08:58:44.180044    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 2082→1214 [ACK] Seq=1 Ack=1 Win=17188 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 65 2018-02-09 08:58:44.182242    10.10.1.1 -> 10.10.2.1    TCP 47302→80 [ACK] Seq=1394080085 Ack=3266262189 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 66 2018-02-09 08:58:44.184172    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 10646→1469 [PSH, ACK] Seq=1 Ack=1 Win=9660 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 67 2018-02-09 08:58:44.186259    10.10.1.1 -> 10.10.2.1    TCP [TCP Dup ACK 8#1] 80→2436 [ACK] Seq=1 Ack=1 Win=8460 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 68 2018-02-09 08:58:44.186344    10.10.2.1 -> 10.10.1.1    TCP 2436→80 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 69 2018-02-09 08:58:44.188059    10.10.1.1 -> 10.10.2.1    TCP 8266→80 [FIN, ACK] Seq=1003409482 Ack=2273879807 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 70 2018-02-09 08:58:44.189615    10.10.1.1 -> 10.10.2.1    TCP 48435→2612 [ACK] Seq=2065075984 Ack=2080017247 Win=63712[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 71 2018-02-09 08:58:44.191426    10.10.1.1 -> 10.10.2.1    TCP [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 72 2018-02-09 08:58:44.193474    10.10.1.1 -> 10.10.2.1    TCP [TCP Dup ACK 35#1] 51253→80 [ACK] Seq=1 Ack=1 Win=32120 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 73 2018-02-09 08:58:44.193560    10.10.2.1 -> 10.10.1.1    TCP 80→51253 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 74 2018-02-09 08:58:44.195483    10.10.1.1 -> 10.10.2.1    TCP 80→65119 [PSH, ACK] Seq=1 Ack=1 Win=8760 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 75 2018-02-09 08:58:44.197489    10.10.1.1 -> 10.10.2.1    TCP 60024→80 [FIN, ACK] Seq=3085108199 Ack=4093544958 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 76 2018-02-09 08:58:44.198917    10.10.1.1 -> 10.10.2.1    TCP 4656→6699 [PSH, ACK] Seq=1 Ack=1 Win=15557 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 77 2018-02-09 08:58:44.201343    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 80→33670 [PSH, ACK] Seq=1 Ack=1 Win=63832 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 78 2018-02-09 08:58:44.203584    10.10.1.1 -> 10.10.2.1    TCP 80→21031 [SYN, ACK] Seq=121525391 Ack=4903925 Win=16384 MSS=1460 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 79 2018-02-09 08:58:44.205651    10.10.1.1 -> 10.10.2.1    TCP 1322→80 [RST] Seq=1 Win=0 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 80 2018-02-09 08:58:44.207877    10.10.1.1 -> 10.10.2.1    TCP 4835→8080 [ACK] Seq=1 Ack=1 Win=23360 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 81 2018-02-09 08:58:44.207962    10.10.2.1 -> 10.10.1.1    TCP 8080→4835 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 82 2018-02-09 08:58:44.210106    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 83 2018-02-09 08:58:44.211708    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 80→1728 [PSH, ACK] Seq=1 Ack=1 Win=32522 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 84 2018-02-09 08:58:44.213004    10.10.1.1 -> 10.10.2.1    UDP Source port: 14310  Destination port: 39012 [BAD UDP LENGTH 44 > IP PAYLOAD LENGTH] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 85 2018-02-09 08:58:44.214420    10.10.1.1 -> 10.10.2.1    TCP 30737→80 [ACK] Seq=1 Ack=1 Win=64240 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 86 2018-02-09 08:58:44.214507    10.10.2.1 -> 10.10.1.1    TCP 80→30737 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 87 2018-02-09 08:58:44.216256    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 80→46181 [PSH, ACK] Seq=1 Ack=1 Win=31504 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 88 2018-02-09 08:58:44.218232    10.10.1.1 -> 10.10.2.1    TCP 80→1570 [SYN, ACK] Seq=3124942518 Ack=3829827209 Win=17520 MSS=1460 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 89 2018-02-09 08:58:44.219859    10.10.1.1 -> 10.10.2.1    DNS Standard query response 0xe400 [Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 90 2018-02-09 08:58:44.221611    10.10.1.1 -> 10.10.2.1    TCP 47091→80 [ACK] Seq=2992269940 Ack=4290529155 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 91 2018-02-09 08:58:44.223516    10.10.1.1 -> 10.10.2.1    TCP 64789→80 [ACK] Seq=1 Ack=1 Win=65340 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 92 2018-02-09 08:58:44.223604    10.10.2.1 -> 10.10.1.1    TCP 80→64789 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 93 2018-02-09 08:58:44.226058    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 10322→1373 [ACK] Seq=1 Ack=1 Win=9898 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 94 2018-02-09 08:58:44.228134    10.10.1.1 -> 10.10.2.1    TCP [TCP Previous segment not captured] [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 95 2018-02-09 08:58:44.230266    10.10.1.1 -> 10.10.2.1    UDP Source port: 4628  Destination port: 3184 [BAD UDP LENGTH 1264 > IP PAYLOAD LENGTH] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 96 2018-02-09 08:58:44.232724    10.10.1.1 -> 10.10.2.1    TCP [TCP Dup ACK 23#2] 2671→8080 [ACK] Seq=1 Ack=1 Win=8760 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 97 2018-02-09 08:58:44.232815    10.10.2.1 -> 10.10.1.1    TCP 8080→2671 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
 98 2018-02-09 08:58:44.235169    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 2082→1214 [ACK] Seq=1 Ack=1 Win=17188 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
 99 2018-02-09 08:58:44.237397    10.10.1.1 -> 10.10.2.1    TCP 47302→80 [ACK] Seq=1394080085 Ack=3266262189 Win=17520[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
100 2018-02-09 08:58:44.239005    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 10646→1469 [PSH, ACK] Seq=1 Ack=1 Win=9660 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
101 2018-02-09 08:58:44.241027    10.10.1.1 -> 10.10.2.1    TCP [TCP Dup ACK 25#1] 51254→80 [ACK] Seq=1 Ack=1 Win=32120 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
102 2018-02-09 08:58:44.241110    10.10.2.1 -> 10.10.1.1    TCP 80→51254 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
103 2018-02-09 08:58:44.243407    10.10.1.1 -> 10.10.2.1    TCP [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
104 2018-02-09 08:58:44.245734    10.10.1.1 -> 10.10.2.1    UDP Source port: 12203  Destination port: 12203 [BAD UDP LENGTH 85 > IP PAYLOAD LENGTH] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
105 2018-02-09 08:58:44.247920    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 1055→80 [PSH, ACK] Seq=1 Ack=1 Win=8070 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
106 2018-02-09 08:58:44.250421    10.10.1.1 -> 10.10.2.1    TCP [TCP Dup ACK 10#1] 60024→80 [ACK] Seq=1 Ack=1 Win=8209 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
107 2018-02-09 08:58:44.250510    10.10.2.1 -> 10.10.1.1    TCP 80→60024 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
108 2018-02-09 08:58:44.252398    10.10.1.1 -> 10.10.2.1    TCP 8080→2102 [ACK] Seq=3143204609 Ack=1168230855 Win=17376[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
109 2018-02-09 08:58:44.254374    10.10.1.1 -> 10.10.2.1    TCP 80→21850 [SYN, ACK] Seq=2217835905 Ack=2303324095 Win=17520 MSS=1460 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
110 2018-02-09 08:58:44.256265    10.10.1.1 -> 10.10.2.1    TCP 1755→3539 [PSH, ACK] Seq=1 Ack=1 Win=16080 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
111 2018-02-09 08:58:44.258273    10.10.1.1 -> 10.10.2.1    TCP 1060→6699 [PSH, ACK] Seq=1 Ack=1 Win=17520 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
112 2018-02-09 08:58:44.260321    10.10.1.1 -> 10.10.2.1    TCP 4662→65158 [ACK] Seq=1 Ack=1 Win=64635 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
113 2018-02-09 08:58:44.260408    10.10.2.1 -> 10.10.1.1    TCP 65158→4662 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
114 2018-02-09 08:58:44.262539    10.10.1.1 -> 10.10.2.1    TCP 4234→80 [ACK] Seq=1 Ack=1 Win=4288 Len=0 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
115 2018-02-09 08:58:44.262624    10.10.2.1 -> 10.10.1.1    TCP 80→4234 [RST] Seq=1 Win=0 Len=0 90:e2:ba:3e:a6:e8 -> 90:e2:ba:82:2c:7d
116 2018-02-09 08:58:44.264754    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] [TCP segment of a reassembled PDU] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
117 2018-02-09 08:58:44.266854    10.10.1.1 -> 10.10.2.1    TCP 25→3965 [PSH, ACK] Seq=369485957 Ack=1543290807 Win=8908[Malformed Packet] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
118 2018-02-09 08:58:44.268800    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 25→3561 [PSH, ACK] Seq=1 Ack=1 Win=17520 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
119 2018-02-09 08:58:44.270650    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 80→46181 [PSH, ACK] Seq=4294965865 Ack=1 Win=31504 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
120 2018-02-09 08:58:44.272342    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 80→1728 [PSH, ACK] Seq=1 Ack=1 Win=32522 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
121 2018-02-09 08:58:44.274524    10.10.1.1 -> 10.10.2.1    UDP Source port: 14310  Destination port: 39012 [BAD UDP LENGTH 44 > IP PAYLOAD LENGTH] 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
122 2018-02-09 08:58:44.276540    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 8478→63476 [PSH, ACK] Seq=1 Ack=1 Win=8760 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
123 2018-02-09 08:58:44.278315    10.10.1.1 -> 10.10.2.1    TCP [TCP Retransmission] 80→46181 [PSH, ACK] Seq=1 Ack=1 Win=31504 Len=6 90:e2:ba:82:2c:7d -> 90:e2:ba:3e:a6:e8
